alg,k,test_acc,test_acc_pi,C_pi,C_unif,mean_test_acc,min_test_acc,max_test_acc,min_train_loss,max_train_loss,rho2_k,gamma_k,beta_k,byz_w_k
RDSGD,10,0.8468398268398268,0.8468398268398268,0.07827781703296999,0.07827781703296996,0.8267561327561328,0.7973593073593074,0.839004329004329,1.2211566858341938,1.689754957666127,9.741286212567896e-05,0.06249999999999903,0.038461538461536986,0.009523809523809523
RDSGD,11,0.8473160173160174,0.8473160173160174,0.0665664287536912,0.06656642875369118,0.830987012987013,0.8018614718614718,0.839004329004329,1.2214211854645098,1.691226374016837,0.0014315245952273316,0.04687499999999927,0.15384615384614794,0.03809523809523809
RDSGD,12,0.8476190476190476,0.8476190476190476,0.06606942358008777,0.06606942358008774,0.8324588744588745,0.807965367965368,0.8422510822510823,1.224738839334011,1.6923043902030783,0.00015850534035722317,0.06249999999999903,0.07692307692307397,0.019047619047619046
RDSGD,13,0.8477489177489177,0.8477489177489177,0.061121529151885345,0.061121529151885325,0.8342395382395382,0.8112987012987013,0.8443722943722943,1.223883808185333,1.690594826600893,0.00020149755801951175,0.04687499999999927,0.07692307692307397,0.019047619047619046
RDSGD,14,0.8481385281385282,0.8481385281385282,0.0600143699024922,0.06001436990249218,0.8356334776334775,0.8148051948051948,0.8432467532467532,1.2284066309258386,1.692481704650281,0.00019679470567307653,0.06249999999999903,0.07692307692307397,0.019047619047619046
RDSGD,15,0.8494372294372294,0.8494372294372294,0.05455663408260853,0.054556634082608524,0.8380317460317459,0.8181385281385282,0.8441125541125541,1.2302283684695277,1.689437579132982,6.629175201357228e-05,0.04687499999999927,0.038461538461536986,0.009523809523809523
RDSGD,16,0.8486580086580087,0.8486580086580087,0.047051287138294415,0.04705128713829441,0.8396161616161615,0.8209090909090909,0.8451515151515151,1.2320683411777964,1.6874407424108964,0.0012277762584133928,0.06249999999999903,0.15384615384614794,0.03809523809523809
RDSGD,17,0.8487878787878788,0.8487878787878788,0.04464211898521309,0.04464211898521309,0.8404155844155843,0.8241991341991342,0.8458874458874459,1.2360323212611368,1.6865575235052581,0.00011677456782298483,0.06249999999999903,0.07692307692307397,0.019047619047619046
RDSGD,18,0.8493506493506493,0.8493506493506493,0.04214896491661343,0.042148964916613414,0.8413881673881675,0.8274458874458874,0.8458441558441558,1.2411335359414932,1.6848463478566253,0.00013111495785206992,0.04687499999999927,0.07692307692307397,0.019047619047619046
RDSGD,19,0.8500865800865801,0.8500865800865801,0.039707390532830074,0.03970739053283007,0.8423867243867244,0.829047619047619,0.8465367965367966,1.2461200682036977,1.6835105060595406,0.0001407877564124106,0.04687499999999927,0.07692307692307397,0.019047619047619046
RDSGD,20,0.8493073593073593,0.8493073593073593,0.03767455629446981,0.0376745562944698,0.8434083694083694,0.8317316017316018,0.8480519480519481,1.2483338408458748,1.6795036955257188,0.00013323294398878092,0.06249999999999903,0.07692307692307397,0.019047619047619046
RDSGD,21,0.8499567099567099,0.8499567099567099,0.034602483528967616,0.0346024835289676,0.8443665223665222,0.8326406926406926,0.8504761904761905,1.251422419301929,1.6827025926304569,0.0001265320702828482,0.06249999999999903,0.07692307692307397,0.019047619047619046
RDSGD,22,0.8505627705627705,0.8505627705627705,0.03240607066264305,0.03240607066264304,0.844888888888889,0.8351948051948052,0.8502164502164502,1.25436500467439,1.6818464598270921,0.00011858027511587558,0.06249999999999903,0.07692307692307397,0.019047619047619046
RDSGD,23,0.8503030303030303,0.8503030303030303,0.03150249691748898,0.03150249691748897,0.845050505050505,0.8358874458874459,0.8487878787878788,1.2571884735688852,1.686173533712031,0.00015196172214929174,0.07812499999999879,0.11538461538461095,0.028571428571428588
RDSGD,24,0.8503896103896104,0.8503896103896104,0.03134390879782621,0.03134390879782621,0.8448715728715731,0.8367532467532468,0.848917748917749,1.2580194436082568,1.6847731554721401,0.00013628161279347948,0.09374999999999854,0.11538461538461095,0.028571428571428588
RDSGD,25,0.8503896103896104,0.8503896103896104,0.03015419433990842,0.03015419433990841,0.8451717171717171,0.8376623376623377,0.8488311688311688,1.2594846945201574,1.6873548280453254,0.0001316938000027982,0.07812499999999879,0.11538461538461095,0.028571428571428588
RDSGD,26,0.8503030303030303,0.8503030303030303,0.02853158912423704,0.028531589124237033,0.8457113997113996,0.8375324675324676,0.8491774891774891,1.2632987838694771,1.6905435079282995,0.00013116193718884202,0.06249999999999903,0.11538461538461095,0.028571428571428588
