alg,k,test_acc,test_acc_pi,C_pi,C_unif,mean_test_acc,min_test_acc,max_test_acc,min_train_loss,max_train_loss,rho2_k,gamma_k,beta_k
RDSGD_ORACLE,95,0.8558441558441559,0.8558441558441559,0.0008121815794174999,0.0008121815794175002,0.8559076479076478,0.8550649350649351,0.8573160173160174,1.417593641059189,1.6840030389431677,,,
RDSGD_ORACLE,96,0.8558008658008658,0.8558008658008658,0.0007618443454086284,0.0007618443454086286,0.855896103896104,0.8546753246753247,0.8566233766233766,1.4183379878690507,1.6855744295683517,,,
RDSGD_ORACLE,97,0.8556709956709957,0.8556709956709957,0.0006931072812190949,0.0006931072812190952,0.8559076479076478,0.854978354978355,0.8565800865800866,1.4177134399116276,1.6882535214505598,,,
RDSGD_ORACLE,98,0.8558008658008658,0.8558008658008658,0.0007210616163518191,0.0007210616163518192,0.8558412698412697,0.8547619047619047,0.8565800865800866,1.4183916052631962,1.6863523791413213,,,
RDSGD_ORACLE,99,0.8558874458874459,0.8558874458874459,0.0007007551690301374,0.0007007551690301375,0.8558383838383838,0.8545887445887446,0.8566666666666667,1.416577511578038,1.686297267937966,,,
RDSGD_ORACLE,100,0.8559740259740259,0.8559740259740259,0.0006646035042013768,0.0006646035042013769,0.8558989898989898,0.8551515151515151,0.8568831168831169,1.4177513198588283,1.6865276637667521,,,
RDSGD_ORACLE,101,0.8558008658008658,0.8558008658008658,0.0007261123411107045,0.0007261123411107047,0.8558499278499279,0.8545887445887446,0.8566666666666667,1.4147787344507652,1.6834623375363233,,,
RDSGD_ORACLE,102,0.8558441558441559,0.8558441558441559,0.0006496284327078788,0.000649628432707879,0.8561702741702741,0.8551082251082252,0.8567965367965368,1.417475323781119,1.6853112475740708,,,
RDSGD_ORACLE,103,0.8561038961038961,0.8561038961038961,0.0006565465957942076,0.0006565465957942078,0.8562366522366521,0.8554112554112554,0.8570995670995671,1.4186480513840733,1.6859652027127239,,,
RDSGD_ORACLE,104,0.8559740259740259,0.8559740259740259,0.0006119801876009277,0.0006119801876009277,0.8560952380952379,0.8555844155844156,0.8568831168831169,1.4185253929172645,1.680844881911701,,,
RDSGD_ORACLE,105,0.8557575757575757,0.8557575757575757,0.0006661267880335675,0.0006661267880335675,0.8560375180375182,0.8553246753246754,0.8568398268398268,1.4168972735184635,1.6849827417935068,,,
