alg,k,test_acc,test_acc_pi,C_pi,C_unif,mean_test_acc,min_test_acc,max_test_acc,min_train_loss,max_train_loss,rho2_k,gamma_k,beta_k,byz_w_k
RDSGD,33,0.8076190476190476,0.8076190476190476,0.0024533893218978684,0.002453389321897868,0.8072842712842713,0.7973593073593074,0.8143290043290043,1.4749496433919764,1.754074985895362,0.0007206261362578083,0.0,0.9545454545454112,0.20000000000000004
RDSGD,34,0.8061471861471862,0.8061471861471862,0.0023664014734042843,0.002366401473404284,0.8061269841269841,0.7971861471861472,0.814069264069264,1.4733494482983827,1.7562269054297062,0.000689324427189451,0.014705882352940961,0.9545454545454112,0.20000000000000004
RDSGD,35,0.8056277056277056,0.8056277056277056,0.0021947108793658405,0.0021947108793658405,0.8049177489177488,0.7948917748917749,0.8115151515151515,1.473445175568455,1.7570776513505006,0.0006086953986444316,0.0,0.9090909090908679,0.19047619047619052
RDSGD,36,0.805064935064935,0.805064935064935,0.002058942114575368,0.0020589421145753672,0.8048398268398268,0.7953246753246753,0.8112121212121212,1.4723791014570573,1.7571873124889295,0.0005916348589168247,0.0,0.9545454545454112,0.20000000000000004
RDSGD,37,0.804069264069264,0.804069264069264,0.002049795365405206,0.002049795365405206,0.8036998556998555,0.7954112554112555,0.8112987012987013,1.4724670104092747,1.7599652579260046,0.0005418377405780912,0.0,0.9090909090908679,0.19047619047619052
RDSGD,38,0.803939393939394,0.803939393939394,0.001973099752127995,0.0019730997521279947,0.8036219336219335,0.7957142857142857,0.8094805194805195,1.474474783350121,1.7590637052372364,0.0004603799253113031,0.0,0.8636363636363245,0.18095238095238098
RDSGD,39,0.8033766233766234,0.8033766233766234,0.0021002015760947356,0.0021002015760947347,0.8031774891774893,0.7944155844155845,0.81,1.4728674535171349,1.7599751381012083,0.0004438996746061865,0.0,0.7727272727272376,0.16190476190476194
RDSGD,40,0.8038095238095239,0.8038095238095239,0.0018076258548682556,0.001807625854868256,0.8032323232323233,0.7938095238095239,0.81004329004329,1.472156539069755,1.7604299837917285,0.000518414772064882,0.014705882352940961,0.9999999999999546,0.20952380952380956
RDSGD,41,0.8027272727272727,0.8027272727272727,0.0017098264061686744,0.0017098264061686742,0.8027388167388168,0.793939393939394,0.8098701298701299,1.4712510909166956,1.7615679433189206,0.0004868245939300406,0.0,0.9545454545454112,0.20000000000000004
RDSGD,42,0.8025108225108225,0.8025108225108225,0.0017180948766772868,0.0017180948766772862,0.8026464646464646,0.7918614718614718,0.8097835497835498,1.4716876403887125,1.7620225480108502,0.00046223434865067843,0.0,0.9545454545454112,0.20000000000000004
RDSGD,43,0.8033333333333333,0.8033333333333333,0.0016157892742478797,0.0016157892742478795,0.8027445887445889,0.795064935064935,0.8094372294372294,1.4707329683868167,1.7606709821168938,0.00042739976021458173,0.014705882352940961,0.9999999999999546,0.20952380952380956
RDSGD,44,0.8022510822510822,0.8022510822510822,0.0017224174428951294,0.0017224174428951292,0.8021125541125541,0.7958874458874459,0.8075757575757576,1.4692538152519155,1.7616084501929286,0.00038486972319193513,0.029411764705881922,0.8636363636363245,0.18095238095238098
RDSGD,45,0.8024242424242424,0.8024242424242424,0.0015053742549887366,0.0015053742549887364,0.8016940836940837,0.7934632034632034,0.8073593073593074,1.470348131304842,1.7626745218876883,0.0004732648368218139,0.0,0.9999999999999546,0.20952380952380956
RDSGD,46,0.8022943722943723,0.8022943722943723,0.0014162337310294408,0.0014162337310294404,0.8017633477633478,0.7936796536796537,0.8077056277056277,1.470153744448004,1.7638845284923559,0.0004111985593045329,0.014705882352940961,0.9999999999999546,0.20952380952380956
RDSGD,47,0.8020779220779221,0.8020779220779221,0.0014605247028230046,0.0014605247028230044,0.8011313131313132,0.7937662337662338,0.8064069264069265,1.4692798742820776,1.7638357680165397,0.00033798108468000146,0.0,0.8636363636363245,0.180952380952381
RDSGD,48,0.8018614718614718,0.8018614718614718,0.001364460852470218,0.0013644608524702177,0.8012987012987013,0.7934199134199135,0.8077922077922078,1.4694690482902337,1.7640242253348606,0.000346606792985785,0.0,0.8636363636363245,0.18095238095238098
RDSGD,49,0.8011688311688312,0.8011688311688312,0.0013129243735608782,0.001312924373560878,0.8010533910533911,0.7938528138528138,0.8067532467532468,1.4673484936252832,1.7651024384435121,0.0003807666522752576,0.0,0.9090909090908679,0.19047619047619052
RDSGD,50,0.8014718614718614,0.8014718614718614,0.0011966279110865168,0.0011966279110865166,0.8005512265512266,0.7921212121212121,0.8062770562770563,1.4679241868664084,1.7670400530516428,0.00036975567199858887,0.0,0.9545454545454112,0.20000000000000007
RDSGD,51,0.8005194805194805,0.8005194805194805,0.0011911109749141008,0.0011911109749141006,0.7999971139971139,0.791082251082251,0.8066233766233766,1.4664547974183626,1.7671102905587994,0.00035833488212533635,0.0,0.9999999999999546,0.20952380952380956
RDSGD,52,0.80004329004329,0.80004329004329,0.0011979890941520928,0.0011979890941520928,0.7998759018759019,0.792077922077922,0.8055411255411256,1.4660066644960903,1.7666307145585087,0.0003101670398223661,0.014705882352940961,0.9090909090908679,0.19047619047619052
RDSGD,53,0.7996536796536796,0.7996536796536796,0.0011422273015987202,0.0011422273015987197,0.7992034632034631,0.791991341991342,0.8054978354978355,1.4657655736638329,1.7659068868666472,0.0003219745210434119,0.014705882352940961,0.9545454545454112,0.20000000000000004
RDSGD,54,0.7995670995670996,0.7995670995670996,0.0010732682808109126,0.0010732682808109121,0.7989610389610389,0.7918181818181819,0.805064935064935,1.4650172706789673,1.7684771386596958,0.0002673117706135686,0.0,0.9090909090908679,0.19047619047619052
RDSGD,55,0.7992207792207793,0.7992207792207793,0.0010609339997515275,0.0010609339997515272,0.7988225108225108,0.791991341991342,0.8042424242424242,1.464393799752416,1.7678981391063358,0.00029097952309518806,0.0,0.9090909090908679,0.19047619047619052
RDSGD,56,0.7986147186147187,0.7986147186147187,0.0011001237451835968,0.0011001237451835966,0.7981847041847042,0.790952380952381,0.8032900432900433,1.4633720258720413,1.7695903628904837,0.0002260522266476275,0.0,0.7727272727272376,0.16190476190476194
