alg,k,test_acc,test_acc_pi,C_pi,C_unif,mean_test_acc,min_test_acc,max_test_acc,min_train_loss,max_train_loss,rho2_k,gamma_k,beta_k,byz_w_k
RDSGD,11,0.7785714285714286,0.7785714285714286,0.033865753130739085,0.033865753130739105,0.7692554112554113,0.7133333333333334,0.8036363636363636,1.4900989481166869,1.7718404458832269,0.0029548084455285864,0.0,0.7857142857142669,0.19167055167055175
RDSGD,12,0.7803896103896104,0.7803896103896104,0.029441046783440904,0.029441046783440915,0.7732784992784992,0.7282683982683983,0.808961038961039,1.4961619985406036,1.767062677865497,0.0025850687886635596,0.0,0.7619047619047438,0.1826107226107227
RDSGD,13,0.7820346320346321,0.7820346320346321,0.028127259594709308,0.028127259594709315,0.774958152958153,0.7262337662337662,0.8096969696969697,1.4837554787691132,1.7642554725154251,0.00170357643721926,0.0,0.6428571428571275,0.15432012432012435
RDSGD,14,0.7806060606060606,0.7806060606060606,0.028342014190848926,0.028342014190848933,0.7749927849927851,0.7263636363636363,0.812034632034632,1.4694630004155034,1.7599055133504227,0.002216987481439247,0.0,0.7142857142856972,0.17227661227661242
RDSGD,15,0.7823376623376623,0.7823376623376623,0.02715504646742756,0.027155046467427564,0.7769264069264069,0.7347186147186148,0.8156277056277056,1.482707772665657,1.7451219966257925,0.0016120046921550427,0.0,0.6428571428571275,0.15585858585858595
RDSGD,16,0.7835064935064935,0.7835064935064935,0.026119716488206532,0.026119716488206532,0.7785714285714286,0.7361038961038961,0.8204761904761905,1.4711431107633093,1.7261564440737933,0.0014810500302403307,0.0,0.6666666666666508,0.1614141414141415
RDSGD,17,0.7879220779220779,0.7879220779220779,0.02436527585876348,0.02436527585876349,0.7832813852813855,0.7411688311688311,0.8258008658008658,1.4748638651022485,1.716531942580299,0.0015600146549920827,0.0,0.690476190476174,0.16919191919191923
RDSGD,18,0.7878354978354979,0.7878354978354979,0.022507444341114118,0.022507444341114125,0.783948051948052,0.745108225108225,0.8161904761904762,1.4587232423052239,1.7323729029075547,0.0014070748022483855,0.0,0.6666666666666508,0.16262626262626276
RDSGD,19,0.7887445887445887,0.7887445887445887,0.02039983671064366,0.020399836710643673,0.7846608946608947,0.7429437229437229,0.8207359307359308,1.4648213927260545,1.7235149332226791,0.00113230097622594,0.0,0.6428571428571275,0.15432012432012443
RDSGD,20,0.7912987012987013,0.7912987012987013,0.017525682270024844,0.01752568227002485,0.7874025974025974,0.7516883116883117,0.8228138528138528,1.4695764116177732,1.7130321707329805,0.0011841794451256482,0.0,0.7142857142856972,0.17296037296037303
RDSGD,21,0.7929004329004329,0.7929004329004329,0.017429941321463995,0.017429941321464002,0.7891139971139973,0.754891774891775,0.8225541125541126,1.4559140951842844,1.7098657804581516,0.000949611119001646,0.0,0.7142857142856972,0.17124320124320142
RDSGD,22,0.791991341991342,0.791991341991342,0.015688260244764062,0.01568826024476407,0.7894718614718617,0.7587878787878788,0.8185281385281385,1.4621617169194536,1.722586572886241,0.0008790645340789053,0.0,0.6666666666666508,0.15808857808857818
RDSGD,23,0.7926406926406926,0.7926406926406926,0.014987294064666819,0.014987294064666824,0.789809523809524,0.7593939393939394,0.8212987012987013,1.4644304856759227,1.7165335345222434,0.0010301913975441607,0.0,0.7619047619047438,0.18662004662004672
RDSGD,24,0.7937229437229437,0.7937229437229437,0.012957714846658492,0.012957714846658502,0.7913621933621934,0.7631601731601731,0.8227705627705628,1.4765407975429075,1.7106006763381791,0.0009490350086958573,0.0,0.8095238095237902,0.19594405594405603
RDSGD,25,0.7947186147186147,0.7947186147186147,0.011676946378512975,0.01167694637851298,0.7922164502164503,0.7664502164502165,0.814069264069264,1.4787815385327747,1.7302666304191403,0.0008782471340646893,0.0,0.7619047619047438,0.18714840714840722
