id,alpha_init,alpha_decay,graph_type,graph_weights,graph_args,reg_param,batch_sz,data_heterogeneity,timestamp,proj_const,C_fpr,C_fnr,C_tau,cv_ap,cv_params,prevalence,tau,tn,fp,fn,tp,beta_C,gamma_C,roc_auc,avg_prec,wall_s,RDSGD_acc,RDSGD_conv,RDSGD_loss,IOS_acc,IOS_conv,IOS_loss,SCC_acc,SCC_conv,SCC_loss,TriMean_acc,TriMean_conv,TriMean_loss,CooMed_acc,CooMed_conv,CooMed_loss,g,s2,pi,lam_pi,nu2,nu2_bound,L,mu,h,n_loc,f_star,f_pi_star,zeta_sq_pi,sigma_sq,dB_max,dB_pi,opt_gap_ub,opt_gap_emp,eps_opt,eps_byz,epsilon,byz_cons_floor,alpha_max_conv,alpha_max_stab,n,sys_K,train_K,b,atk_type,train_atks,test_atks
MSjuzyo5l63S6ZOXIdCMH,0.5,0.1,erdos-renyi,MH,"{'ws_k': 6, 'ws_p': 0.1, 'rand_reg_deg': 7, 'geom_radius': 0.4, 'er_p': np.float64(0.4493598410330987)}",0.2,100,1,2026-08-05 15:57:30.263509,1.5760134434048745,0.1402631578947368,0.15,0.5381425057051047,0.977687442020583,"{'lr__C': 10.0, 'rbf__gamma': 0.02, 'rbf__n_components': 400}",0.3220338983050847,0.7880067217024371,36299,3701,1609,17391,0.0846842105263157,0.092525,0.9728285111842108,0.9509355406659444,113.74210140298236,0.8593939393939394,1.626279745641685,1.4377526579175208,0.6153246753246753,3.3133851079128696,5.914627928921616,0.8484848484848485,0.0029284517208277,1.718909802518122,0.6454112554112554,1.4616090188573805,3.546287514356984,0.8347186147186147,1.139305953084722,2.8098755306594967,0.3140172349159611,0.6859827650840389,"[0.07142857 0.07142857 0.07142857 0.07142857 0.07142857 0.07142857
 0.07142857 0.07142857 0.07142857 0.07142857 0.07142857 0.07142857
 0.07142857 0.07142857]",0.8148012438336624,0.0220816981311555,0.0689082311040762,2.129017065263685,0.2,14,2345,1.550441787878824,1.5504417878788244,0.2967951787870453,71.3205588251216,0.3538461538461538,0.2525335775335775,0.3258630467184966,3.0452585125341297e-31,0.0027316707161329,0.0142565843499956,0.0169882550661286,1.1662188636713946,0.0245823326986084,0.8587313634705229,20,200,200,6,gaussian,"{'ALIE', 'label_flip', 'gaussian', 'IPM', 'sign_flip'}","{'ALIE', 'label_flip', 'gaussian', 'IPM', 'sign_flip'}"
ryycGmtfIHxQ6JQIf7aPt,0.5,0.1,erdos-renyi,MH,"{'ws_k': 6, 'ws_p': 0.1, 'rand_reg_deg': 7, 'geom_radius': 0.4, 'er_p': np.float64(0.4493598410330987)}",0.2,100,1,2026-08-05 15:59:24.426222,1.5760134434048745,0.1402631578947368,0.15,0.5381425057051047,0.977687442020583,"{'lr__C': 10.0, 'rbf__gamma': 0.02, 'rbf__n_components': 400}",0.3220338983050847,0.7880067217024371,36299,3701,1609,17391,0.0846842105263157,0.092525,0.9728285111842108,0.9509355406659444,115.5986506070185,0.8417316017316018,1.297717488446959,1.4736612247305123,0.4629004329004329,4.264696610394134,7.594943270018122,0.8499567099567099,0.0030105469116942,1.697432915675072,0.7360606060606061,0.6994037967282548,2.8426303031658167,0.8527272727272728,0.4919050956576294,2.4570309175418266,0.2772312621281313,0.7227687378718687,"[0.07142857 0.07142857 0.07142857 0.07142857 0.07142857 0.07142857
 0.07142857 0.07142857 0.07142857 0.07142857 0.07142857 0.07142857
 0.07142857 0.07142857]",0.8384425441235306,0.0197828380755301,0.060294702216067,2.123614955571204,0.2,14,2345,1.552620412191729,1.552620412191729,0.26310809606529,73.80464792520051,0.4,0.2905306994592709,0.3372128293871487,1.0991790538823388e-30,0.0027426522728059,0.0164016819607032,0.0191443342335091,1.4902910242757337,0.0217578098296357,0.8607278048390546,20,200,200,6,gaussian,"{'ALIE', 'label_flip', 'gaussian', 'IPM', 'sign_flip'}","{'ALIE', 'label_flip', 'gaussian', 'IPM', 'sign_flip'}"
bFa1cwB7kKVvM3xvJwYbW,0.5,0.1,erdos-renyi,MH,"{'ws_k': 6, 'ws_p': 0.1, 'rand_reg_deg': 7, 'geom_radius': 0.4, 'er_p': np.float64(0.4493598410330987)}",0.2,100,1,2026-08-05 16:01:20.486489,1.5760134434048745,0.1402631578947368,0.15,0.5381425057051047,0.977687442020583,"{'lr__C': 10.0, 'rbf__gamma': 0.02, 'rbf__n_components': 400}",0.3220338983050847,0.7880067217024371,36299,3701,1609,17391,0.0846842105263157,0.092525,0.9728285111842108,0.9509355406659444,125.27772566699424,0.8654112554112554,1.286795954946537,1.4455547041075891,0.6484415584415585,6.517842271625868,10.36876511732953,0.8543290043290044,0.0024662521867022,1.6552684389326826,0.7514718614718615,0.8997077537674686,3.4194473438187423,0.8495238095238096,1.107981499327893,3.9570120557146,0.3253629808813695,0.6746370191186305,"[0.07142857 0.07142857 0.07142857 0.07142857 0.07142857 0.07142857
 0.07142857 0.07142857 0.07142857 0.07142857 0.07142857 0.07142857
 0.07142857 0.07142857]",0.8071519692337147,0.023142717680767,0.0602947022160669,2.506168395778725,0.2,14,2345,1.5684153336598896,1.5684153336598894,0.2503160212703375,69.47663871956364,0.4019230769230769,0.2278628117913831,0.317438190920943,6.2307713732272665e-31,0.0032376015019391,0.012863815688427,0.0161014171903661,1.5046551921086426,0.0216374779809553,0.7390523084667395,20,200,200,6,gaussian,"{'ALIE', 'label_flip', 'gaussian', 'IPM', 'sign_flip'}","{'ALIE', 'label_flip', 'gaussian', 'IPM', 'sign_flip'}"
MKsvkTvg1Y00mD68wa-M1,0.5,0.1,erdos-renyi,MH,"{'ws_k': 6, 'ws_p': 0.1, 'rand_reg_deg': 7, 'geom_radius': 0.4, 'er_p': np.float64(0.4493598410330987)}",0.2,100,1,2026-08-05 16:03:26.467625,1.5760134434048745,0.1402631578947368,0.15,0.5381425057051047,0.977687442020583,"{'lr__C': 10.0, 'rbf__gamma': 0.02, 'rbf__n_components': 400}",0.3220338983050847,0.7880067217024371,36299,3701,1609,17391,0.0846842105263157,0.092525,0.9728285111842108,0.9509355406659444,115.79486581799574,0.8344588744588745,0.4961860394773926,1.7797456656633737,0.481082251082251,5.819964011030926,7.585879189758253,0.8497835497835498,0.0020945024408881,1.7209022625488064,0.6667532467532468,0.5293854048662793,2.603800518810504,0.8383116883116883,0.2891255297392283,2.166144842401402,0.4281514008746785,0.5718485991253215,"[0.07142857 0.07142857 0.07142857 0.07142857 0.07142857 0.07142857
 0.07142857 0.07142857 0.07142857 0.07142857 0.07142857 0.07142857
 0.07142857 0.07142857]",0.7387059999921144,0.0261620447009718,0.0602947022160667,1.8144092484121508,0.2,14,2345,1.559986844230704,1.559986844230704,0.2274513764741849,70.79209362631131,0.388034188034188,0.2351800976800977,0.3234484935713284,2.84197456962541e-31,0.002339344710731,0.0132769073038246,0.0156162520145557,1.4024619437121826,0.0393288156323578,0.9928469111112804,20,200,200,6,gaussian,"{'ALIE', 'label_flip', 'gaussian', 'IPM', 'sign_flip'}","{'ALIE', 'label_flip', 'gaussian', 'IPM', 'sign_flip'}"
7uGIoFK1FCMiZGa-4LVsq,0.5,0.1,erdos-renyi,MH,"{'ws_k': 6, 'ws_p': 0.1, 'rand_reg_deg': 7, 'geom_radius': 0.4, 'er_p': np.float64(0.4493598410330987)}",0.2,100,1,2026-08-05 16:05:22.647620,1.5760134434048745,0.1402631578947368,0.15,0.5381425057051047,0.977687442020583,"{'lr__C': 10.0, 'rbf__gamma': 0.02, 'rbf__n_components': 400}",0.3220338983050847,0.7880067217024371,36299,3701,1609,17391,0.0846842105263157,0.092525,0.9728285111842108,0.9509355406659444,107.0297986610094,0.863982683982684,1.6312527500360268,1.4398995630038411,0.4863203463203463,9.13122159400082,11.555074866549589,0.8488744588744589,0.0023841977672243,1.660904623128714,0.6336363636363637,1.08902573783755,3.700849199275955,0.8468831168831169,0.4947972171177506,2.728323400809415,0.3743801304067211,0.6256198695932789,"[0.07142857 0.07142857 0.07142857 0.07142857 0.07142857 0.07142857
 0.07142857 0.07142857 0.07142857 0.07142857 0.07142857 0.07142857
 0.07142857 0.07142857]",0.7757376594992549,0.0238509532278969,0.0602947022160666,2.313376717296648,0.2,14,2345,1.5589715029547182,1.558971502954718,0.3337730957240383,72.88981312846468,0.4769230769230769,0.236050061050061,0.3330329567246332,4.523869162481946e-31,0.0030202523650453,0.0133260204011261,0.0163462727661714,2.1185941927943484,0.0269721260418127,0.7957422324462253,20,200,200,6,gaussian,"{'ALIE', 'label_flip', 'gaussian', 'IPM', 'sign_flip'}","{'ALIE', 'label_flip', 'gaussian', 'IPM', 'sign_flip'}"
cwwG039GI9qxTJ6ZGRdlw,0.5,0.1,erdos-renyi,MH,"{'ws_k': 6, 'ws_p': 0.1, 'rand_reg_deg': 7, 'geom_radius': 0.4, 'er_p': np.float64(0.4493598410330987)}",0.2,100,1,2026-08-05 16:07:10.074710,1.5760134434048745,0.1402631578947368,0.15,0.5381425057051047,0.977687442020583,"{'lr__C': 10.0, 'rbf__gamma': 0.02, 'rbf__n_components': 400}",0.3220338983050847,0.7880067217024371,36299,3701,1609,17391,0.0846842105263157,0.092525,0.9728285111842108,0.9509355406659444,105.31306301301812,0.8148051948051948,1.019996682403972,1.775796673680227,0.856926406926407,0.0003929956850668,1.856196936707976,0.8595238095238096,0.0001028675850108,1.6908153089272808,0.8403030303030303,0.0001855998897608,1.9265296611363103,0.8321645021645022,0.0001044856689528,1.9666140118829385,0.2800498786308053,0.7199501213691947,"[0.07142857 0.07142857 0.07142857 0.07142857 0.07142857 0.07142857
 0.07142857 0.07142857 0.07142857 0.07142857 0.07142857 0.07142857
 0.07142857 0.07142857]",0.8351600950343933,0.0224577370313379,0.0689082311040763,2.104184783509744,0.2,14,2345,1.563135495890341,1.563135495890341,0.3668034123049368,72.40864807427769,0.4769230769230769,0.2674603174603174,0.3308345175492436,7.723131555140507e-31,0.0027471397206392,0.0150992617036941,0.0178464014243334,2.1185941927943484,0.0221819776179294,0.8679859420621605,20,200,200,6,ALIE,"{'ALIE', 'label_flip', 'gaussian', 'IPM', 'sign_flip'}","{'ALIE', 'label_flip', 'gaussian', 'IPM', 'sign_flip'}"
drYQqBiN6Ey2NKa_v02i9,0.5,0.1,erdos-renyi,MH,"{'ws_k': 6, 'ws_p': 0.1, 'rand_reg_deg': 7, 'geom_radius': 0.4, 'er_p': np.float64(0.4493598410330987)}",0.2,100,1,2026-08-05 16:08:55.824842,1.5760134434048745,0.1402631578947368,0.15,0.5381425057051047,0.977687442020583,"{'lr__C': 10.0, 'rbf__gamma': 0.02, 'rbf__n_components': 400}",0.3220338983050847,0.7880067217024371,36299,3701,1609,17391,0.0846842105263157,0.092525,0.9728285111842108,0.9509355406659444,129.01012094100588,0.8564935064935065,0.2073772679341637,1.6888617745640078,0.8611688311688311,0.0001248986649314,1.7918244060304125,0.864025974025974,4.812984561069139e-05,1.677821597749688,0.8543722943722943,0.0001301279212937,1.7981537006252168,0.8547186147186148,5.719870276139184e-05,1.80950734563896,0.3720985145821269,0.627901485417873,"[0.07142857 0.07142857 0.07142857 0.07142857 0.07142857 0.07142857
 0.07142857 0.07142857 0.07142857 0.07142857 0.07142857 0.07142857
 0.07142857 0.07142857]",0.7781499241344341,0.0223841809874475,0.0602947022160666,2.0703426818708905,0.2,14,2345,1.5650291060315054,1.5650291060315054,0.2924732403896761,71.13084641547553,0.4499999999999999,0.2456131170416884,0.3249962522790537,2.575301691149948e-31,0.0026927697994482,0.0138658952000337,0.016558664999482,1.8861495775989747,0.029954663853512,0.8809242833561526,20,200,200,6,ALIE,"{'ALIE', 'label_flip', 'gaussian', 'IPM', 'sign_flip'}","{'ALIE', 'label_flip', 'gaussian', 'IPM', 'sign_flip'}"
sqT4aBKU-ze4PjcfMu_8z,0.5,0.1,erdos-renyi,MH,"{'ws_k': 6, 'ws_p': 0.1, 'rand_reg_deg': 7, 'geom_radius': 0.4, 'er_p': np.float64(0.4493598410330987)}",0.2,100,1,2026-08-05 16:11:05.404983,1.5760134434048745,0.1402631578947368,0.15,0.5381425057051047,0.977687442020583,"{'lr__C': 10.0, 'rbf__gamma': 0.02, 'rbf__n_components': 400}",0.3220338983050847,0.7880067217024371,36299,3701,1609,17391,0.0846842105263157,0.092525,0.9728285111842108,0.9509355406659444,116.93027343801803,0.8356277056277056,0.0404401903448086,1.7422637217654549,0.8531601731601731,0.0002591922237512,1.738690830557646,0.8574458874458875,8.635109638876172e-05,1.6619575064391807,0.8509523809523809,0.0001452677701031,1.7236871812578085,0.8513852813852814,8.352670752576939e-05,1.7196483834021763,0.2214945981014204,0.7785054018985795,"[0.07142857 0.07142857 0.07142857 0.07142857 0.07142857 0.07142857
 0.07142857 0.07142857 0.07142857 0.07142857 0.07142857 0.07142857
 0.07142857 0.07142857]",0.8691883588599811,0.0230169987208721,0.0602947022160667,1.8170602022668711,0.2,14,2345,1.5533699849948026,1.5533699849948026,0.2420609762166171,73.3371345263157,0.3852564102564103,0.2638365602651317,0.3350767645125607,3.772388514949853e-31,0.0023418401655542,0.0148946853435061,0.0172365255090604,1.382454512500563,0.0203162043305898,0.991542046068978,20,200,200,6,ALIE,"{'ALIE', 'label_flip', 'gaussian', 'IPM', 'sign_flip'}","{'ALIE', 'label_flip', 'gaussian', 'IPM', 'sign_flip'}"
M22ZWVuBfo6tPzMTAaAFl,0.5,0.1,erdos-renyi,MH,"{'ws_k': 6, 'ws_p': 0.1, 'rand_reg_deg': 7, 'geom_radius': 0.4, 'er_p': np.float64(0.4493598410330987)}",0.2,100,1,2026-08-05 16:13:02.737031,1.5760134434048745,0.1402631578947368,0.15,0.5381425057051047,0.977687442020583,"{'lr__C': 10.0, 'rbf__gamma': 0.02, 'rbf__n_components': 400}",0.3220338983050847,0.7880067217024371,36299,3701,1609,17391,0.0846842105263157,0.092525,0.9728285111842108,0.9509355406659444,105.14838782098376,0.8596536796536797,0.0882916578533577,1.6390559728869518,0.8525541125541125,0.0002561359444549,1.6879033298040118,0.8578787878787879,7.214254770529437e-05,1.6557505455028771,0.8541991341991342,0.0001091754653058,1.6880378055255818,0.8544155844155844,7.063091352655438e-05,1.6974542421817334,0.370187421092211,0.629812578907789,"[0.07142857 0.07142857 0.07142857 0.07142857 0.07142857 0.07142857
 0.07142857 0.07142857 0.07142857 0.07142857 0.07142857 0.07142857
 0.07142857 0.07142857]",0.7799752457094884,0.0214511949882121,0.0689082311040762,1.784868697125665,0.2,14,2345,1.5741906779195158,1.5741906779195158,0.2039748464787926,72.0652517462513,0.5,0.2571123321123321,0.3292655425506459,4.072743515397162e-31,0.0023377811141152,0.0145150743357927,0.0168528554499079,2.3285797254308336,0.0345671945587516,1.0076233268710657,20,200,200,6,ALIE,"{'ALIE', 'label_flip', 'gaussian', 'IPM', 'sign_flip'}","{'ALIE', 'label_flip', 'gaussian', 'IPM', 'sign_flip'}"
b1xcxjA8JgZG0hkRzSf2F,0.5,0.1,erdos-renyi,MH,"{'ws_k': 6, 'ws_p': 0.1, 'rand_reg_deg': 7, 'geom_radius': 0.4, 'er_p': np.float64(0.4493598410330987)}",0.2,100,1,2026-08-05 16:14:48.314421,1.5760134434048745,0.1402631578947368,0.15,0.5381425057051047,0.977687442020583,"{'lr__C': 10.0, 'rbf__gamma': 0.02, 'rbf__n_components': 400}",0.3220338983050847,0.7880067217024371,36299,3701,1609,17391,0.0846842105263157,0.092525,0.9728285111842108,0.9509355406659444,108.57120090498938,0.8431168831168832,0.1984137549026936,1.6986273813624837,0.8516450216450216,0.0002212473478911,1.7717788961613978,0.8591341991341991,7.498593321183458e-05,1.6933779412607328,0.8326839826839827,0.0001392704796522,1.846169724160858,0.8233766233766234,8.491062796438288e-05,1.86978099675486,0.3924238994705066,0.6075761005294934,"[0.07142857 0.07142857 0.07142857 0.07142857 0.07142857 0.07142857
 0.07142857 0.07142857 0.07142857 0.07142857 0.07142857 0.07142857
 0.07142857 0.07142857]",0.7644185179599032,0.0232404299294785,0.0602947022160666,1.991488492933296,0.2,14,2345,1.5599314367948438,1.5599314367948436,0.3031013041001251,74.23333439781878,0.5,0.2487266701552416,0.3391714943549445,3.4500355611770948e-31,0.0026084071031413,0.0140416683903757,0.0166500754935171,2.3285797254308336,0.0328417580504067,0.9126217210125572,20,200,200,6,ALIE,"{'ALIE', 'label_flip', 'gaussian', 'IPM', 'sign_flip'}","{'ALIE', 'label_flip', 'gaussian', 'IPM', 'sign_flip'}"
xoqirZtkkeuF8o4g0xz1z,0.5,0.1,erdos-renyi,MH,"{'ws_k': 6, 'ws_p': 0.1, 'rand_reg_deg': 7, 'geom_radius': 0.4, 'er_p': np.float64(0.4493598410330987)}",0.2,100,1,2026-08-05 16:16:37.234424,1.5760134434048745,0.1402631578947368,0.15,0.5381425057051047,0.977687442020583,"{'lr__C': 10.0, 'rbf__gamma': 0.02, 'rbf__n_components': 400}",0.3220338983050847,0.7880067217024371,36299,3701,1609,17391,0.0846842105263157,0.092525,0.9728285111842108,0.9509355406659444,126.7415911409771,0.8464935064935065,0.7534507284980124,1.6188811135437056,0.8308658008658009,0.0001682012498508,1.736813459235198,0.8432467532467532,7.223547831834223e-05,1.7412426548592812,0.813982683982684,0.000169499724809,1.7795609948219475,0.8064502164502164,5.780336164958788e-05,1.7925729103604429,0.3228698283905434,0.6771301716094565,"[0.07142857 0.07142857 0.07142857 0.07142857 0.07142857 0.07142857
 0.07142857 0.07142857 0.07142857 0.07142857 0.07142857 0.07142857
 0.07142857 0.07142857]",0.809290401161255,0.0221792181977115,0.0602947022160667,1.912293347038584,0.2,14,2345,1.5604083825007176,1.5604083825007176,0.2927356130116711,71.6391824253707,0.3846153846153846,0.2507631257631257,0.3273188353276156,3.288895753515565e-31,0.0024643532905438,0.0141566348888207,0.0166209881793646,1.377857825698718,0.0281398448352206,0.9468381855219028,20,200,200,6,IPM,"{'ALIE', 'label_flip', 'gaussian', 'IPM', 'sign_flip'}","{'ALIE', 'label_flip', 'gaussian', 'IPM', 'sign_flip'}"
pSZe_5jD5xhzfq-SI8C32,0.5,0.1,erdos-renyi,MH,"{'ws_k': 6, 'ws_p': 0.1, 'rand_reg_deg': 7, 'geom_radius': 0.4, 'er_p': np.float64(0.4493598410330987)}",0.2,100,1,2026-08-05 16:18:44.755768,1.5760134434048745,0.1402631578947368,0.15,0.5381425057051047,0.977687442020583,"{'lr__C': 10.0, 'rbf__gamma': 0.02, 'rbf__n_components': 400}",0.3220338983050847,0.7880067217024371,36299,3701,1609,17391,0.0846842105263157,0.092525,0.9728285111842108,0.9509355406659444,115.19454173001576,0.8651515151515151,0.6407986031110464,1.6789919190518188,0.8588311688311688,0.0003310930311061,1.7286217531032335,0.8558008658008658,9.920229764925177e-05,1.6284887225835702,0.8424242424242424,0.0001537201166103,1.8708736347349,0.838917748917749,8.675794738633145e-05,1.8847913802646648,0.3495374858433634,0.6504625141566366,"[0.07142857 0.07142857 0.07142857 0.07142857 0.07142857 0.07142857
 0.07142857 0.07142857 0.07142857 0.07142857 0.07142857 0.07142857
 0.07142857 0.07142857]",0.7918668586008879,0.023409392406198,0.0689082311040762,2.1389047409801965,0.2,14,2345,1.5556084502179517,1.555608450217952,0.2835583495522339,69.07534558991298,0.4769230769230769,0.2265109890109889,0.315604685911878,3.953924218218941e-31,0.0027924687121867,0.0127874995973821,0.0155799683095688,2.1185941927943484,0.0272364853489751,0.8551010928139949,20,200,200,6,IPM,"{'ALIE', 'label_flip', 'gaussian', 'IPM', 'sign_flip'}","{'ALIE', 'label_flip', 'gaussian', 'IPM', 'sign_flip'}"
Yd2o3UF8ms1xt4ziIz41s,0.5,0.1,erdos-renyi,MH,"{'ws_k': 6, 'ws_p': 0.1, 'rand_reg_deg': 7, 'geom_radius': 0.4, 'er_p': np.float64(0.4493598410330987)}",0.2,100,1,2026-08-05 16:20:40.390566,1.5760134434048745,0.1402631578947368,0.15,0.5381425057051047,0.977687442020583,"{'lr__C': 10.0, 'rbf__gamma': 0.02, 'rbf__n_components': 400}",0.3220338983050847,0.7880067217024371,36299,3701,1609,17391,0.0846842105263157,0.092525,0.9728285111842108,0.9509355406659444,104.1718747379782,0.8518181818181818,0.2353047316627466,1.7152918089556248,0.8565367965367965,0.0002600155150064,1.6895878862993328,0.8532034632034632,6.439966793607531e-05,1.6869531770771349,0.8358441558441558,0.0001559351715956,1.765079398842167,0.8403463203463204,6.695712574297575e-05,1.750718227766354,0.2636109130820707,0.7363890869179293,"[0.07142857 0.07142857 0.07142857 0.07142857 0.07142857 0.07142857
 0.07142857 0.07142857 0.07142857 0.07142857 0.07142857 0.07142857
 0.07142857 0.07142857]",0.8443596370501228,0.0234458902385141,0.0602947022160666,2.820014791288048,0.2,14,2345,1.552215188127108,1.552215188127108,0.3113363198674363,72.61315309180227,0.3846153846153846,0.2314342403628118,0.3317688992924261,5.5273486848592745e-31,0.0036341248276867,0.0130654378773487,0.0166995627050355,1.377857825698718,0.0155797594807216,0.6622484120837674,20,200,200,6,IPM,"{'ALIE', 'label_flip', 'gaussian', 'IPM', 'sign_flip'}","{'ALIE', 'label_flip', 'gaussian', 'IPM', 'sign_flip'}"
1jzKqjwHrFpbAAh99rTZg,0.5,0.1,erdos-renyi,MH,"{'ws_k': 6, 'ws_p': 0.1, 'rand_reg_deg': 7, 'geom_radius': 0.4, 'er_p': np.float64(0.4493598410330987)}",0.2,100,1,2026-08-05 16:22:24.965000,1.5760134434048745,0.1402631578947368,0.15,0.5381425057051047,0.977687442020583,"{'lr__C': 10.0, 'rbf__gamma': 0.02, 'rbf__n_components': 400}",0.3220338983050847,0.7880067217024371,36299,3701,1609,17391,0.0846842105263157,0.092525,0.9728285111842108,0.9509355406659444,122.5703782409837,0.8211688311688312,0.4553429313619977,1.853676143976812,0.841948051948052,0.0003279373558295,1.7618926197709082,0.8530735930735931,8.210216019209943e-05,1.7503891265488656,0.8290909090909091,0.0001567045409837,1.8018295725294204,0.826969696969697,8.56620119785558e-05,1.8568275937869665,0.3593949653323337,0.6406050346676663,"[0.07142857 0.07142857 0.07142857 0.07142857 0.07142857 0.07142857
 0.07142857 0.07142857 0.07142857 0.07142857 0.07142857 0.07142857
 0.07142857 0.07142857]",0.7862801104429364,0.0223686225895098,0.0689082311040763,2.660743478994476,0.2,14,2345,1.5582954071892536,1.5582954071892536,0.2898107589841406,73.45876645085012,0.4,0.2409035409035408,0.3356324997754351,5.995905343698122e-31,0.0034363546606568,0.013600019786071,0.0170363744467279,1.4902910242757337,0.0225121893040808,0.699118957951092,20,200,200,6,IPM,"{'ALIE', 'label_flip', 'gaussian', 'IPM', 'sign_flip'}","{'ALIE', 'label_flip', 'gaussian', 'IPM', 'sign_flip'}"
4ouXnowo1OJt88seBdOmo,0.5,0.1,erdos-renyi,MH,"{'ws_k': 6, 'ws_p': 0.1, 'rand_reg_deg': 7, 'geom_radius': 0.4, 'er_p': np.float64(0.4493598410330987)}",0.2,100,1,2026-08-05 16:24:28.054758,1.5760134434048743,0.14026315789473684,0.15000000000000002,0.5381425057051047,0.977687442020583,"{'lr__C': 10.0, 'rbf__gamma': 0.02, 'rbf__n_components': 400}",0.3220338983050847,0.7880067217024371,36299,3701,1609,17391,0.08468421052631579,0.092525,0.9728285111842107,0.9509355406659445,114.28634121900541,0.8348917748917749,1.202154319749729,1.605958109641461,0.8347619047619048,0.00037672388261546057,1.8463605488197172,0.8577489177489177,0.00010483438708025514,1.7377710732290128,0.8388744588744589,0.0001726479212016995,1.8670950947131568,0.8359740259740259,0.00011045055784109449,1.8822905814142588,0.12516177040523147,0.8748382295947685,"[0.07142857 0.07142857 0.07142857 0.07142857 0.07142857 0.07142857
 0.07142857 0.07142857 0.07142857 0.07142857 0.07142857 0.07142857
 0.07142857 0.07142857]",0.9232280486826687,0.022488199720360473,0.0689082311040764,3.387903257892612,0.2,14,2345,1.5616227292446472,1.5616227292446472,0.40308530934717157,69.40471375345311,0.4602564102564103,0.27248168498168507,0.3171095663423083,1.2429451962357901e-30,0.004412791820479633,0.015382739054784994,0.019795530875264627,1.9731077159319612,0.006157287702634807,0.5574286306634473,20,200,200,6,IPM,"{'ALIE', 'label_flip', 'gaussian', 'IPM', 'sign_flip'}","{'ALIE', 'label_flip', 'gaussian', 'IPM', 'sign_flip'}"
